id,year,sex,education,no_kids,health_org,satisf_org,health_std,satisf_std
125672,2001,1,11,3,4,7,0.567010283470154,-0.0909090936183929
125672,2002,1,11,3,3,8,-0.463917523622513,0.477272719144821
125672,2003,1,11,3,4,8,0.567010283470154,0.477272719144821
125672,2004,1,,3,4,8,0.567010283470154,0.477272719144821
125977,2000,1,10.5,2,2,3,-1.49484539031982,-2.36363625526428
125977,2001,1,10.5,2,2,6,-1.49484539031982,-0.659090936183929
125977,2002,1,10.5,2,2,4,-1.49484539031982,-1.79545450210571
125977,2003,1,10.5,2,3,5,-0.463917523622513,-1.22727274894714
125977,2004,1,10.5,2,3,6,-0.463917523622513,-0.659090936183929
126073,2000,1,9,1,5,5,1.59793817996979,-1.22727274894714
126124,2000,0,10.5,0,4,5,0.567010283470154,-1.22727274894714
126124,2001,0,10.5,0,3,7,-0.463917523622513,-0.0909090936183929
126320,2000,0,12,1,5,10,1.59793817996979,1.61363637447357
126320,2001,0,12,1,5,6,1.59793817996979,-0.659090936183929
126320,2002,0,12,1,4,7,0.567010283470154,-0.0909090936183929
126320,2003,0,12,1,5,8,1.59793817996979,0.477272719144821
126320,2004,0,12,1,4,8,0.567010283470154,0.477272719144821
126493,2000,1,10.5,0,3,9,-0.463917523622513,1.04545450210571
126493,2001,1,10.5,0,4,8,0.567010283470154,0.477272719144821
126702,2000,1,18,0,4,9,0.567010283470154,1.04545450210571
126804,2000,0,9,0,4,7,0.567010283470154,-0.0909090936183929
126804,2001,0,9,0,3,8,-0.463917523622513,0.477272719144821
126804,2002,0,9,0,4,8,0.567010283470154,0.477272719144821
126804,2003,0,9,0,4,8,0.567010283470154,0.477272719144821
126804,2004,0,9,0,4,8,0.567010283470154,0.477272719144821
127030,2000,0,10,0,2,10,-1.49484539031982,1.61363637447357
127030,2001,0,10,,3,10,-0.463917523622513,1.61363637447357
127030,2002,0,10,0,4,5,0.567010283470154,-1.22727274894714
127030,2003,0,10,0,4,4,0.567010283470154,-1.79545450210571
127030,2004,0,10,0,3,5,-0.463917523622513,-1.22727274894714
127116,2000,1,9,0,3,9,-0.463917523622513,1.04545450210571
127116,2001,1,9,0,4,8,0.567010283470154,0.477272719144821
127116,2002,1,9,0,5,8,1.59793817996979,0.477272719144821
127116,2003,1,9,0,4,8,0.567010283470154,0.477272719144821
127116,2004,1,9,0,3,8,-0.463917523622513,0.477272719144821
127287,2000,0,10.5,2,3,6,-0.463917523622513,-0.659090936183929
127287,2001,0,10.5,2,3,6,-0.463917523622513,-0.659090936183929
127287,2002,0,10.5,3,3,5,-0.463917523622513,-1.22727274894714
127287,2003,0,10.5,3,3,3,-0.463917523622513,-2.36363625526428
127287,2004,0,10.5,3,3,4,-0.463917523622513,-1.79545450210571
127606,2000,1,9,0,2,5,-1.49484539031982,-1.22727274894714
127606,2001,1,9,0,2,7,-1.49484539031982,-0.0909090936183929
127606,2002,1,9,0,2,7,-1.49484539031982,-0.0909090936183929
127715,2000,1,10.5,0,3,10,-0.463917523622513,1.61363637447357
127715,2001,1,10.5,0,4,10,0.567010283470154,1.61363637447357
127715,2002,1,10.5,0,3,8,-0.463917523622513,0.477272719144821
127715,2003,1,10.5,0,3,8,-0.463917523622513,0.477272719144821
127715,2004,1,10.5,0,3,9,-0.463917523622513,1.04545450210571
127839,2000,1,10,0,3,6,-0.463917523622513,-0.659090936183929
127839,2001,1,10,0,3,6,-0.463917523622513,-0.659090936183929
127839,2002,1,10,0,3,6,-0.463917523622513,-0.659090936183929
127839,2003,1,10,0,4,8,0.567010283470154,0.477272719144821
127839,2004,1,10,0,3,6,-0.463917523622513,-0.659090936183929
127841,2001,1,12,2,3,5,-0.463917523622513,-1.22727274894714
127841,2002,1,12,2,3,4,-0.463917523622513,-1.79545450210571
127841,2003,1,12,2,2,5,-1.49484539031982,-1.22727274894714
127841,2004,1,12,3,3,7,-0.463917523622513,-0.0909090936183929
127889,2000,0,,2,3,8,-0.463917523622513,0.477272719144821
127889,2001,0,,2,3,7,-0.463917523622513,-0.0909090936183929
127889,2002,0,10,2,4,7,0.567010283470154,-0.0909090936183929
127889,2003,0,10,2,4,7,0.567010283470154,-0.0909090936183929
127889,2004,0,10,,2,3,-1.49484539031982,-2.36363625526428
128057,2000,0,10.5,1,4,6,0.567010283470154,-0.659090936183929
128057,2001,0,10.5,1,3,9,-0.463917523622513,1.04545450210571
128057,2002,0,10.5,1,4,7,0.567010283470154,-0.0909090936183929
128057,2003,0,10.5,1,5,6,1.59793817996979,-0.659090936183929
128057,2004,0,10.5,1,4,3,0.567010283470154,-2.36363625526428
128089,2000,1,13,0,4,9,0.567010283470154,1.04545450210571
128089,2001,1,13,0,5,8,1.59793817996979,0.477272719144821
128089,2002,1,13,0,4,5,0.567010283470154,-1.22727274894714
128089,2003,1,13,0,4,7,0.567010283470154,-0.0909090936183929
128089,2004,1,13,0,5,6,1.59793817996979,-0.659090936183929
128271,2000,0,18,3,4,8,0.567010283470154,0.477272719144821
128575,2000,0,11.5,2,5,8,1.59793817996979,0.477272719144821
128575,2001,0,11.5,2,4,7,0.567010283470154,-0.0909090936183929
128575,2002,0,11.5,2,3,8,-0.463917523622513,0.477272719144821
128825,2000,1,11,2,4,7,0.567010283470154,-0.0909090936183929
128825,2001,1,11,2,4,7,0.567010283470154,-0.0909090936183929
128825,2002,1,11,2,3,8,-0.463917523622513,0.477272719144821
128825,2003,1,11,2,4,8,0.567010283470154,0.477272719144821
128825,2004,1,11,2,5,8,1.59793817996979,0.477272719144821
128867,2000,0,11,2,2,6,-1.49484539031982,-0.659090936183929
128867,2001,0,11,2,3,8,-0.463917523622513,0.477272719144821
128867,2002,0,11,,3,8,-0.463917523622513,0.477272719144821
128867,2003,0,11,,4,8,0.567010283470154,0.477272719144821
129160,2000,0,10.5,0,3,8,-0.463917523622513,0.477272719144821
129160,2001,0,10.5,0,3,8,-0.463917523622513,0.477272719144821
129160,2002,0,10.5,0,3,10,-0.463917523622513,1.61363637447357
129160,2003,0,10.5,0,3,10,-0.463917523622513,1.61363637447357
129160,2004,0,10.5,0,2,8,-1.49484539031982,0.477272719144821
129453,2000,1,11,0,4,8,0.567010283470154,0.477272719144821
129453,2001,1,12,0,4,8,0.567010283470154,0.477272719144821
129453,2002,1,12,0,4,8,0.567010283470154,0.477272719144821
129453,2003,1,12,0,4,8,0.567010283470154,0.477272719144821
129453,2004,1,12,0,5,5,1.59793817996979,-1.22727274894714
129572,2001,0,,3,5,8,1.59793817996979,0.477272719144821
129572,2002,0,,3,4,8,0.567010283470154,0.477272719144821
129572,2003,0,,0,5,10,1.59793817996979,1.61363637447357
129572,2004,0,,0,5,6,1.59793817996979,-0.659090936183929
129638,2000,1,10.5,2,4,8,0.567010283470154,0.477272719144821
129638,2001,1,10.5,2,2,8,-1.49484539031982,0.477272719144821
129638,2002,1,10.5,2,3,8,-0.463917523622513,0.477272719144821
129638,2003,1,10.5,1,3,7,-0.463917523622513,-0.0909090936183929
129638,2004,1,10.5,1,3,8,-0.463917523622513,0.477272719144821
129894,2000,0,18,0,4,6,0.567010283470154,-0.659090936183929
129894,2001,0,18,0,3,6,-0.463917523622513,-0.659090936183929
129894,2002,0,18,,4,5,0.567010283470154,-1.22727274894714
129894,2003,0,18,,2,6,-1.49484539031982,-0.659090936183929
129894,2004,0,18,,3,3,-0.463917523622513,-2.36363625526428
130275,2000,0,11.5,3,5,8,1.59793817996979,0.477272719144821
130275,2001,0,,3,4,9,0.567010283470154,1.04545450210571
130275,2002,0,,3,4,8,0.567010283470154,0.477272719144821
130275,2003,0,,3,4,8,0.567010283470154,0.477272719144821
130275,2004,0,,3,4,8,0.567010283470154,0.477272719144821
130538,2000,0,,1,3,6,-0.463917523622513,-0.659090936183929
130538,2001,0,,1,3,7,-0.463917523622513,-0.0909090936183929
130710,2000,1,18,0,4,5,0.567010283470154,-1.22727274894714
130878,2000,1,12,0,4,8,0.567010283470154,0.477272719144821
130878,2001,1,12,0,4,8,0.567010283470154,0.477272719144821
130878,2002,1,12,0,4,9,0.567010283470154,1.04545450210571
130878,2003,1,12,0,4,7,0.567010283470154,-0.0909090936183929
130878,2004,1,12,0,4,7,0.567010283470154,-0.0909090936183929
130912,2002,0,,2,5,7,1.59793817996979,-0.0909090936183929
130912,2003,0,,2,5,5,1.59793817996979,-1.22727274894714
130912,2004,0,9,1,5,7,1.59793817996979,-0.0909090936183929
130961,2000,0,9,0,1,6,-2.52577328681946,-0.659090936183929
131024,2000,0,10.5,0,3,7,-0.463917523622513,-0.0909090936183929
131024,2001,0,10.5,0,2,9,-1.49484539031982,1.04545450210571
131024,2002,0,10.5,0,2,8,-1.49484539031982,0.477272719144821
131074,2001,0,,3,4,9,0.567010283470154,1.04545450210571
131074,2002,0,,3,4,7,0.567010283470154,-0.0909090936183929
131074,2003,0,,3,4,7,0.567010283470154,-0.0909090936183929
131074,2004,0,,3,4,7,0.567010283470154,-0.0909090936183929
131315,2000,0,11,0,2,7,-1.49484539031982,-0.0909090936183929
131376,2000,0,9,0,1,3,-2.52577328681946,-2.36363625526428
131376,2001,0,9,0,1,2,-2.52577328681946,-2.93181824684143
131376,2002,0,9,0,1,4,-2.52577328681946,-1.79545450210571
131376,2003,0,9,0,1,4,-2.52577328681946,-1.79545450210571
131749,2000,0,16,0,4,8,0.567010283470154,0.477272719144821
131749,2001,0,16,0,4,7,0.567010283470154,-0.0909090936183929
131749,2002,0,16,0,2,6,-1.49484539031982,-0.659090936183929
131749,2003,0,16,0,4,7,0.567010283470154,-0.0909090936183929
131749,2004,0,16,0,4,8,0.567010283470154,0.477272719144821
132022,2000,1,15,2,5,9,1.59793817996979,1.04545450210571
132022,2001,1,15,2,4,8,0.567010283470154,0.477272719144821
132022,2002,1,15,2,3,8,-0.463917523622513,0.477272719144821
132022,2003,1,15,2,4,6,0.567010283470154,-0.659090936183929
132022,2004,1,15,2,4,5,0.567010283470154,-1.22727274894714
132099,2000,1,9,0,5,10,1.59793817996979,1.61363637447357
132099,2001,1,9,0,3,9,-0.463917523622513,1.04545450210571
132099,2002,1,9,0,4,8,0.567010283470154,0.477272719144821
132099,2003,1,9,0,4,8,0.567010283470154,0.477272719144821
132099,2004,1,9,0,4,9,0.567010283470154,1.04545450210571
132111,2000,0,10.5,0,2,5,-1.49484539031982,-1.22727274894714
132111,2001,0,10.5,0,2,6,-1.49484539031982,-0.659090936183929
132111,2002,0,,0,2,4,-1.49484539031982,-1.79545450210571
132111,2003,0,,0,1,2,-2.52577328681946,-2.93181824684143
132111,2004,0,,0,1,3,-2.52577328681946,-2.36363625526428
132141,2000,1,12,,3,8,-0.463917523622513,0.477272719144821
132141,2001,1,12,,3,9,-0.463917523622513,1.04545450210571
132141,2002,1,12,,3,7,-0.463917523622513,-0.0909090936183929
132141,2003,1,12,0,4,8,0.567010283470154,0.477272719144821
132141,2004,1,12,0,3,9,-0.463917523622513,1.04545450210571
132522,2004,1,10.5,1,4,9,0.567010283470154,1.04545450210571
132727,2001,1,10,1,5,10,1.59793817996979,1.61363637447357
132727,2002,1,10,0,5,9,1.59793817996979,1.04545450210571
132934,2002,1,12,1,3,7,-0.463917523622513,-0.0909090936183929
132934,2003,1,12,1,2,7,-1.49484539031982,-0.0909090936183929
133093,2000,0,10.5,0,3,7,-0.463917523622513,-0.0909090936183929
133093,2001,0,10.5,0,3,7,-0.463917523622513,-0.0909090936183929
133093,2002,0,10.5,0,3,8,-0.463917523622513,0.477272719144821
133093,2003,0,10.5,0,3,7,-0.463917523622513,-0.0909090936183929
133093,2004,0,10.5,0,5,7,1.59793817996979,-0.0909090936183929
133123,2000,1,18,0,5,7,1.59793817996979,-0.0909090936183929
133123,2001,1,18,0,5,4,1.59793817996979,-1.79545450210571
133123,2002,1,18,0,4,7,0.567010283470154,-0.0909090936183929
133123,2003,1,18,,5,6,1.59793817996979,-0.659090936183929
133123,2004,1,18,0,5,9,1.59793817996979,1.04545450210571
133171,2000,1,10.5,0,3,7,-0.463917523622513,-0.0909090936183929
133171,2001,1,10.5,0,2,8,-1.49484539031982,0.477272719144821
133171,2002,1,10.5,0,2,6,-1.49484539031982,-0.659090936183929
133171,2003,1,10.5,0,2,8,-1.49484539031982,0.477272719144821
133171,2004,1,10.5,0,2,6,-1.49484539031982,-0.659090936183929
133524,2000,1,10,1,4,4,0.567010283470154,-1.79545450210571
133885,2000,0,14,0,3,6,-0.463917523622513,-0.659090936183929
133885,2001,0,14,0,4,8,0.567010283470154,0.477272719144821
133885,2002,0,15,0,3,8,-0.463917523622513,0.477272719144821
134144,2000,0,11.5,1,4,6,0.567010283470154,-0.659090936183929
134144,2001,0,11.5,2,4,9,0.567010283470154,1.04545450210571
134144,2003,0,11.5,2,3,4,-0.463917523622513,-1.79545450210571
134144,2004,0,11.5,2,4,5,0.567010283470154,-1.22727274894714
134152,2000,0,12,2,4,9,0.567010283470154,1.04545450210571
134152,2002,0,,2,4,9,0.567010283470154,1.04545450210571
134152,2003,0,,2,4,9,0.567010283470154,1.04545450210571
134152,2004,0,,2,4,9,0.567010283470154,1.04545450210571
134468,2000,1,18,0,4,8,0.567010283470154,0.477272719144821
134468,2002,1,18,0,4,7,0.567010283470154,-0.0909090936183929
134468,2003,1,18,0,4,6,0.567010283470154,-0.659090936183929
134468,2004,1,18,0,3,6,-0.463917523622513,-0.659090936183929
134476,2001,1,12,3,5,8,1.59793817996979,0.477272719144821
134476,2002,1,12,3,4,5,0.567010283470154,-1.22727274894714
134476,2003,1,12,3,4,9,0.567010283470154,1.04545450210571
134476,2004,1,12,3,4,8,0.567010283470154,0.477272719144821
134674,2000,0,13,0,5,9,1.59793817996979,1.04545450210571
134674,2001,0,13,0,5,10,1.59793817996979,1.61363637447357
134674,2002,0,13,,4,8,0.567010283470154,0.477272719144821
134674,2003,0,13,,4,7,0.567010283470154,-0.0909090936183929
134674,2004,0,13,,4,7,0.567010283470154,-0.0909090936183929
134946,2000,0,11,0,4,8,0.567010283470154,0.477272719144821
135124,2000,0,11.5,2,4,8,0.567010283470154,0.477272719144821
135124,2001,0,11.5,2,3,8,-0.463917523622513,0.477272719144821
135124,2002,0,11.5,2,4,8,0.567010283470154,0.477272719144821
135124,2003,0,11.5,0,4,7,0.567010283470154,-0.0909090936183929
135124,2004,0,11.5,0,4,8,0.567010283470154,0.477272719144821
135243,2000,0,10.5,0,4,8,0.567010283470154,0.477272719144821
135243,2001,0,10.5,0,2,8,-1.49484539031982,0.477272719144821
135243,2002,0,10.5,0,4,8,0.567010283470154,0.477272719144821
135537,2000,1,10.5,0,3,8,-0.463917523622513,0.477272719144821
135537,2001,1,10.5,0,3,7,-0.463917523622513,-0.0909090936183929
135537,2002,1,10.5,0,3,7,-0.463917523622513,-0.0909090936183929
135537,2003,1,10.5,0,2,7,-1.49484539031982,-0.0909090936183929
135537,2004,1,10.5,0,3,7,-0.463917523622513,-0.0909090936183929
135592,2000,1,9,2,1,8,-2.52577328681946,0.477272719144821
135594,2000,0,10.5,2,4,8,0.567010283470154,0.477272719144821
135594,2001,0,10.5,2,4,8,0.567010283470154,0.477272719144821
135594,2002,0,10.5,2,4,8,0.567010283470154,0.477272719144821
135594,2003,0,10.5,2,4,8,0.567010283470154,0.477272719144821
135719,2000,0,10.5,3,2,8,-1.49484539031982,0.477272719144821
135719,2001,0,10.5,3,2,8,-1.49484539031982,0.477272719144821
135719,2002,0,10.5,3,3,8,-0.463917523622513,0.477272719144821
135719,2003,0,10.5,3,3,7,-0.463917523622513,-0.0909090936183929
135719,2004,0,10.5,2,3,5,-0.463917523622513,-1.22727274894714
135977,2000,1,10.5,0,2,4,-1.49484539031982,-1.79545450210571
135977,2003,1,10.5,1,3,5,-0.463917523622513,-1.22727274894714
135977,2004,1,10.5,1,3,5,-0.463917523622513,-1.22727274894714
136211,2000,1,10.5,0,3,8,-0.463917523622513,0.477272719144821
136211,2001,1,10.5,0,3,8,-0.463917523622513,0.477272719144821
136211,2002,1,10.5,0,2,7,-1.49484539031982,-0.0909090936183929
136211,2003,1,10.5,0,2,5,-1.49484539031982,-1.22727274894714
136211,2004,1,10.5,0,2,7,-1.49484539031982,-0.0909090936183929
136413,2003,0,10.5,0,4,8,0.567010283470154,0.477272719144821
136413,2004,0,10.5,0,4,7,0.567010283470154,-0.0909090936183929
136744,2004,0,10.5,,3,9,-0.463917523622513,1.04545450210571
136788,2000,0,12,,4,9,0.567010283470154,1.04545450210571
136788,2001,0,12,0,4,9,0.567010283470154,1.04545450210571
137042,2000,1,13,0,4,6,0.567010283470154,-0.659090936183929
137042,2001,1,13,0,4,8,0.567010283470154,0.477272719144821
137087,2000,0,11.5,3,4,7,0.567010283470154,-0.0909090936183929
137335,2000,1,,0,4,6,0.567010283470154,-0.659090936183929
137335,2001,1,,0,2,5,-1.49484539031982,-1.22727274894714
137677,2000,0,15,0,4,9,0.567010283470154,1.04545450210571
137677,2002,0,16,,4,8,0.567010283470154,0.477272719144821
137706,2000,0,18,0,4,8,0.567010283470154,0.477272719144821
137706,2001,0,18,0,4,8,0.567010283470154,0.477272719144821
138060,2000,0,18,2,4,9,0.567010283470154,1.04545450210571
138060,2001,0,18,2,4,9,0.567010283470154,1.04545450210571
138060,2002,0,18,2,4,9,0.567010283470154,1.04545450210571
138060,2003,0,18,2,4,9,0.567010283470154,1.04545450210571
138060,2004,0,18,2,4,9,0.567010283470154,1.04545450210571
138171,2000,1,18,3,5,8,1.59793817996979,0.477272719144821
138171,2001,1,18,3,5,8,1.59793817996979,0.477272719144821
138171,2002,1,18,3,5,7,1.59793817996979,-0.0909090936183929
138171,2003,1,18,3,4,7,0.567010283470154,-0.0909090936183929
138171,2004,1,18,3,4,7,0.567010283470154,-0.0909090936183929
138198,2000,0,10.5,1,3,8,-0.463917523622513,0.477272719144821
138198,2002,0,10.5,0,2,8,-1.49484539031982,0.477272719144821
138198,2004,0,10.5,0,3,7,-0.463917523622513,-0.0909090936183929
138481,2000,1,14,2,4,7,0.567010283470154,-0.0909090936183929
138481,2002,1,14,,3,8,-0.463917523622513,0.477272719144821
138481,2004,1,14,,4,7,0.567010283470154,-0.0909090936183929
138653,2000,0,11.5,2,3,8,-0.463917523622513,0.477272719144821
138653,2001,0,11.5,2,3,7,-0.463917523622513,-0.0909090936183929
138653,2002,0,11.5,2,4,8,0.567010283470154,0.477272719144821
138653,2003,0,11.5,2,3,8,-0.463917523622513,0.477272719144821
138653,2004,0,11.5,2,2,7,-1.49484539031982,-0.0909090936183929
138862,2000,1,10.5,0,3,8,-0.463917523622513,0.477272719144821
138862,2001,1,10.5,0,2,8,-1.49484539031982,0.477272719144821
138862,2002,1,10.5,0,4,8,0.567010283470154,0.477272719144821
138862,2003,1,10.5,0,3,9,-0.463917523622513,1.04545450210571
138862,2004,1,10.5,0,3,7,-0.463917523622513,-0.0909090936183929
139018,2000,1,11.5,0,4,7,0.567010283470154,-0.0909090936183929
139018,2001,1,11.5,0,4,5,0.567010283470154,-1.22727274894714
139018,2002,1,11.5,0,3,5,-0.463917523622513,-1.22727274894714
139018,2003,1,11.5,0,3,5,-0.463917523622513,-1.22727274894714
139018,2004,1,11.5,0,3,3,-0.463917523622513,-2.36363625526428
139053,2000,1,9,0,3,7,-0.463917523622513,-0.0909090936183929
139053,2001,1,9,0,4,8,0.567010283470154,0.477272719144821
139053,2002,1,9,0,3,5,-0.463917523622513,-1.22727274894714
139190,2000,1,11.5,1,4,8,0.567010283470154,0.477272719144821
139190,2001,1,11.5,1,3,9,-0.463917523622513,1.04545450210571
139190,2002,1,11.5,1,4,8,0.567010283470154,0.477272719144821
139190,2003,1,11.5,1,4,8,0.567010283470154,0.477272719144821
139190,2004,1,11.5,1,4,9,0.567010283470154,1.04545450210571
139210,2000,0,9,0,2,9,-1.49484539031982,1.04545450210571
139210,2001,0,,0,5,9,1.59793817996979,1.04545450210571
139210,2002,0,,0,4,8,0.567010283470154,0.477272719144821
139210,2003,0,,0,3,5,-0.463917523622513,-1.22727274894714
139210,2004,0,,0,4,8,0.567010283470154,0.477272719144821
139360,2000,0,10.5,0,2,5,-1.49484539031982,-1.22727274894714
139360,2001,0,10.5,0,3,6,-0.463917523622513,-0.659090936183929
139360,2002,0,10.5,0,3,8,-0.463917523622513,0.477272719144821
139360,2003,0,10.5,0,3,7,-0.463917523622513,-0.0909090936183929
139360,2004,0,10.5,0,3,5,-0.463917523622513,-1.22727274894714
139565,2003,1,10,0,4,10,0.567010283470154,1.61363637447357
139565,2004,1,10,0,4,7,0.567010283470154,-0.0909090936183929
139720,2000,0,10.5,0,3,4,-0.463917523622513,-1.79545450210571
139720,2001,0,8.5,0,3,7,-0.463917523622513,-0.0909090936183929
139720,2002,0,8.5,0,4,5,0.567010283470154,-1.22727274894714
139720,2003,0,8.5,0,2,7,-1.49484539031982,-0.0909090936183929
139720,2004,0,8.5,0,3,6,-0.463917523622513,-0.659090936183929
139967,2000,0,10.5,0,4,9,0.567010283470154,1.04545450210571
139967,2001,0,10.5,0,4,8,0.567010283470154,0.477272719144821
139967,2002,0,10.5,0,4,10,0.567010283470154,1.61363637447357
139967,2003,0,10.5,0,3,8,-0.463917523622513,0.477272719144821
139967,2004,0,10.5,0,4,8,0.567010283470154,0.477272719144821
140327,2000,0,11,0,4,7,0.567010283470154,-0.0909090936183929
140327,2001,0,11,,3,6,-0.463917523622513,-0.659090936183929
140327,2002,0,11,,2,5,-1.49484539031982,-1.22727274894714
140327,2003,0,11,,2,5,-1.49484539031982,-1.22727274894714
140327,2004,0,11,,2,6,-1.49484539031982,-0.659090936183929
140529,2000,0,11.5,0,3,8,-0.463917523622513,0.477272719144821
140529,2001,0,11.5,0,4,8,0.567010283470154,0.477272719144821
140529,2002,0,11.5,0,3,10,-0.463917523622513,1.61363637447357
140529,2003,0,11.5,0,3,8,-0.463917523622513,0.477272719144821
140529,2004,0,11.5,0,4,9,0.567010283470154,1.04545450210571
140681,2000,1,18,0,5,8,1.59793817996979,0.477272719144821
140681,2001,1,18,0,5,8,1.59793817996979,0.477272719144821
140681,2002,1,18,0,4,4,0.567010283470154,-1.79545450210571
140681,2003,1,18,0,5,8,1.59793817996979,0.477272719144821
140681,2004,1,18,0,5,8,1.59793817996979,0.477272719144821
140885,2000,1,10.5,0,2,8,-1.49484539031982,0.477272719144821
140885,2001,1,10.5,0,2,8,-1.49484539031982,0.477272719144821
141186,2000,0,10.5,0,4,9,0.567010283470154,1.04545450210571
141186,2001,0,10.5,0,5,8,1.59793817996979,0.477272719144821
141186,2002,0,,0,4,6,0.567010283470154,-0.659090936183929
141186,2003,0,,0,4,10,0.567010283470154,1.61363637447357
141186,2004,0,,0,4,5,0.567010283470154,-1.22727274894714
141527,2000,1,11.5,0,5,8,1.59793817996979,0.477272719144821
141527,2001,1,11.5,0,5,8,1.59793817996979,0.477272719144821
141527,2002,1,11.5,0,4,7,0.567010283470154,-0.0909090936183929
141527,2003,1,11.5,0,4,7,0.567010283470154,-0.0909090936183929
141527,2004,1,11.5,0,4,7,0.567010283470154,-0.0909090936183929
141658,2000,1,11,0,3,5,-0.463917523622513,-1.22727274894714
141658,2001,1,11,0,2,5,-1.49484539031982,-1.22727274894714
141949,2000,0,10.5,0,4,8,0.567010283470154,0.477272719144821
141949,2001,0,10.5,0,4,8,0.567010283470154,0.477272719144821
141949,2002,0,10.5,0,4,7,0.567010283470154,-0.0909090936183929
141949,2003,0,10.5,0,4,7,0.567010283470154,-0.0909090936183929
141949,2004,0,10.5,0,4,7,0.567010283470154,-0.0909090936183929
142196,2000,1,14,0,3,7,-0.463917523622513,-0.0909090936183929
142196,2001,1,14,,3,8,-0.463917523622513,0.477272719144821
142196,2002,1,16,,3,8,-0.463917523622513,0.477272719144821
142196,2003,1,16,,4,9,0.567010283470154,1.04545450210571
142196,2004,1,16,,4,7,0.567010283470154,-0.0909090936183929
142458,2000,0,14,0,4,9,0.567010283470154,1.04545450210571
142458,2001,0,14,,3,8,-0.463917523622513,0.477272719144821
142458,2002,0,14,,2,5,-1.49484539031982,-1.22727274894714
142458,2003,0,14,,4,7,0.567010283470154,-0.0909090936183929
142458,2004,0,14,,5,8,1.59793817996979,0.477272719144821
142681,2000,1,11.5,0,3,7,-0.463917523622513,-0.0909090936183929
142681,2001,1,11.5,0,3,7,-0.463917523622513,-0.0909090936183929
142681,2002,1,,0,4,7,0.567010283470154,-0.0909090936183929
142681,2003,1,,0,3,8,-0.463917523622513,0.477272719144821
142681,2004,1,,0,4,9,0.567010283470154,1.04545450210571
143024,2000,1,15,1,2,7,-1.49484539031982,-0.0909090936183929
143024,2001,1,15,1,1,8,-2.52577328681946,0.477272719144821
143024,2002,1,15,1,2,8,-1.49484539031982,0.477272719144821
143024,2003,1,15,1,2,8,-1.49484539031982,0.477272719144821
143024,2004,1,15,0,2,8,-1.49484539031982,0.477272719144821
143234,2000,0,11.5,1,4,6,0.567010283470154,-0.659090936183929
143234,2001,0,11.5,0,4,4,0.567010283470154,-1.79545450210571
143234,2002,0,11.5,1,4,6,0.567010283470154,-0.659090936183929
143234,2003,0,11.5,1,4,3,0.567010283470154,-2.36363625526428
143297,2000,1,11.5,2,4,7,0.567010283470154,-0.0909090936183929
143297,2001,1,11.5,2,3,7,-0.463917523622513,-0.0909090936183929
143546,2000,1,11.5,0,2,5,-1.49484539031982,-1.22727274894714
143546,2001,1,11.5,0,2,5,-1.49484539031982,-1.22727274894714
143546,2002,1,11.5,0,2,5,-1.49484539031982,-1.22727274894714
143546,2003,1,11.5,0,1,7,-2.52577328681946,-0.0909090936183929
143546,2004,1,11.5,0,2,5,-1.49484539031982,-1.22727274894714
143785,2000,0,11.5,0,5,9,1.59793817996979,1.04545450210571
143785,2001,0,11.5,0,5,10,1.59793817996979,1.61363637447357
143785,2002,0,11.5,0,5,10,1.59793817996979,1.61363637447357
143785,2003,0,11.5,0,5,9,1.59793817996979,1.04545450210571
143785,2004,0,11.5,0,5,8,1.59793817996979,0.477272719144821
143855,2000,1,10.5,0,5,8,1.59793817996979,0.477272719144821
143855,2001,1,10.5,0,4,9,0.567010283470154,1.04545450210571
143855,2002,1,,0,4,10,0.567010283470154,1.61363637447357
143855,2003,1,,0,3,8,-0.463917523622513,0.477272719144821
143855,2004,1,,0,4,9,0.567010283470154,1.04545450210571
144031,2000,0,10.5,0,5,8,1.59793817996979,0.477272719144821
144031,2001,0,10.5,0,4,8,0.567010283470154,0.477272719144821
144031,2002,0,10.5,0,4,8,0.567010283470154,0.477272719144821
144031,2003,0,10.5,0,3,8,-0.463917523622513,0.477272719144821
144031,2004,0,10.5,0,4,9,0.567010283470154,1.04545450210571
144273,2000,0,18,3,3,8,-0.463917523622513,0.477272719144821
144273,2001,0,18,3,3,8,-0.463917523622513,0.477272719144821
144273,2002,0,18,3,3,8,-0.463917523622513,0.477272719144821
144273,2003,0,18,3,4,8,0.567010283470154,0.477272719144821
144273,2004,0,18,3,3,8,-0.463917523622513,0.477272719144821
144338,2000,1,12,0,3,8,-0.463917523622513,0.477272719144821
144338,2001,1,12,0,3,7,-0.463917523622513,-0.0909090936183929
144338,2002,1,12,0,4,7,0.567010283470154,-0.0909090936183929
144338,2003,1,12,0,4,9,0.567010283470154,1.04545450210571
144338,2004,1,12,0,2,6,-1.49484539031982,-0.659090936183929
144619,2000,1,12,2,4,6,0.567010283470154,-0.659090936183929
144864,2000,0,10.5,2,4,7,0.567010283470154,-0.0909090936183929
144864,2001,0,10.5,2,3,5,-0.463917523622513,-1.22727274894714
144864,2002,0,10.5,2,3,6,-0.463917523622513,-0.659090936183929
144864,2003,0,10.5,1,4,7,0.567010283470154,-0.0909090936183929
144864,2004,0,10.5,1,4,7,0.567010283470154,-0.0909090936183929
144969,2000,1,11.5,1,4,9,0.567010283470154,1.04545450210571
